"cluster_id";"cluster_name";"course_id";"course_name";"year";"teachers";"teachers_affiliations";"teachers_ssds";"teachers_roles";"campus";"credits";"ssd";"language";"programmes_codes";"programmes_names";"programmes_types";"programmes_affiliations";"course_scope";"course_url"
"17";"Basic Skills Informatics (17)";"B0073";"ELABORAZIONE DI TESTI E GESTIONE DOCUMENTALE";"2025";"angelo.diiorio";"disi";"INFO-01/A";"associate professor";"Bologna";"8";"INF/01";"Italian";"5889, 6777";"Digital Innovation Policies and Governance";"LM";"sps";"service";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/483948"
"17";"Basic Skills Informatics (17)";"B1703";"Introduction to Programming";"2025";"michele.corazza2, silvio.peroni";"dsg, ficlit";"INFO-01/A";"associate professor, rtda";"Bologna";"12";"INF/01";"Italian";"5946, 6725";"Data, Methods and Theoretical Models For Linguistics";"LM";"ficlit";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/520931"
"17";"Basic Skills Informatics (17)";"B8018";"DIGITAL HEALTH M";"2025";"sumi.helal";"disi";"IINF-05/A";"full professor";"Bologna";"8";"ING-INF/05";"English";"5826, 6668, 6719, 9254";"Computer Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/541869"
"17";"Basic Skills Informatics (17)";"B8105";"Computational Management of Data";"2025";"ivan.heibi2, silvio.peroni";"ficlit";"INFO-01/A";"associate professor, rtda";"Bologna";"12";"INF/01";"English";"6736, 9224";"Digital Humanities and Digital Knowledge";"LM";"ficlit";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/542133"
"17";"Basic Skills Informatics (17)";"B8396";"Basic IT Skills";"2025";"federico.montori";"disi";"INFO-01/A";"associate professor";"Bologna";"1";"INF/01";"English";"5984, 6197, 6735, 8617";"Veterinary Medicine";"LMCU";"dimevet";"service";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/542823"
"17";"Basic Skills Informatics (17)";"B9254";"Basic IT Skills";"2025";"yari.vecchio";"dimevet";"AGRI-01/A";"tenure-track researcher";"Bologna";"1";"INF/01";"Italian";"5984, 6197, 6735, 8617";"Veterinary Medicine";"LMCU";"dimevet";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/550197"
"18";"Data Management Multimedia (18)";"77933";"Multimedia Data Management M";"2025";"ilaria.bartolini, seyedali.ghasempour2";"disi";"IINF-05/A, ING-INF/05";"full professor, phd student";"Bologna";"6";"ING-INF/05";"English";"5826, 6698, 6700, 9063";"Artificial Intelligence, Computer Engineering, Computer Science";"LM";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/454633"
"18";"Data Management Multimedia (18)";"78096";"Multimedia Data Management M";"2025";"ilaria.bartolini, seyedali.ghasempour2";"disi";"IINF-05/A, ING-INF/05";"full professor, phd student";"Bologna";"8";"ING-INF/05";"English";"5826, 6668, 6698, 6719, 9063, 9254";"Artificial Intelligence, Computer Engineering, Computer Science";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/468039"
"18";"Data Management Multimedia (18)";"91269";"Multimedia Data Management";"2025";"ilaria.bartolini, seyedali.ghasempour2";"disi";"IINF-05/A, ING-INF/05";"full professor, phd student";"Bologna";"6";"ING-INF/05";"English";"5826, 5898, 6640, 6698, 8009, 9063";"Artificial Intelligence, Computer Engineering, Computer Science";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/518543"
"19";"Cultural Heritage Computer (19)";"48693";"Computer Science for Cultural Heritage";"2025";"anna.forte3, simone.zambruno2";"dbc";"";"adjunct professor";"Ravenna";"6";"INF/01";"Italian";"8616";"Conservation and restoration of cultural heritage";"LMCU";"dbc";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/380301"
"19";"Cultural Heritage Computer (19)";"48693-A";"Computer Science for Cultural Heritage";"2025";"sebastian.barzaghi2";"dbc";"";"adjunct professor";"Ravenna";"6";"INF/01";"Italian";"0962, 6664, 6703, 6740, 9218";"History, History, preservation and enhancement of artistic and archaeological heritage and landscape, Library and Archive Science";"LM, LT";"dbc, disci";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/423585"
"19";"Cultural Heritage Computer (19)";"76011";"Multimedia Technologies in Archaelogy";"2025";"alessandr.campedell2";"dbc";"";"adjunct professor";"Ravenna";"6";"INF/01";"Italian";"0962, 6664, 6703, 9218";"History, History, preservation and enhancement of artistic and archaeological heritage and landscape";"LM, LT";"dbc, disci";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/423478"
"19";"Cultural Heritage Computer (19)";"98618";"""Document Digitization Techniques """;"2025";"emiliaadele.groppo";"dbc";"";"adjunct professor";"Ravenna";"6";"INF/01";"Italian";"6740, 9077";"Library and Archive Science";"LM";"dbc";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/531641"
"19";"Cultural Heritage Computer (19)";"B5059";"Interaction Media Design";"2025";"sofia.pescarin";"ficlit";"";"adjunct professor";"Bologna";"6";"INF/01";"English";"6736, 9224";"Digital Humanities and Digital Knowledge";"LM";"ficlit";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/533993"
"19";"Cultural Heritage Computer (19)";"B5079";"Digital Humanities and Data Management for Cultural Heritage";"2025";"sebastian.barzaghi2";"dbc";"";"adjunct professor";"Ravenna";"6";"INF/01";"Italian";"0962, 6664, 6740, 9077";"History, Library and Archive Science";"LM, LT";"dbc, disci";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/531650"
"20";"Language Natural Processing (20)";"72940";"Computational Models And Languages M";"2025";"enrico.denti";"disi";"IINF-05/A";"associate professor";"Bologna";"8";"ING-INF/05";"Italian";"5826, 6668, 6719, 9254";"Computer Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/517544"
"20";"Language Natural Processing (20)";"87898";"Methods and Technologies for Interpreting";"2025";"claudia.lecci2, gabriele.carioli";"dit";"";"adjunct professor, teaching tutor";"Forli";"5";"INF/01";"Italian";"6057, 6825";"Intepreting";"LM";"dit";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/523514"
"20";"Language Natural Processing (20)";"87901";"Methods and Advanced Technologies for Interpreting";"2025";"claudia.lecci2";"dit";"";"adjunct professor";"Forli";"5";"INF/01";"Italian";"6057, 6825";"Intepreting";"LM";"dit";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/504526"
"20";"Language Natural Processing (20)";"91258";"Natural Language Processing";"2025";"a.barron";"dit";"INFO-01/A";"associate professor";"Forli";"5";"INF/01";"English";"6826, 9174";"Specialized Translation";"LM";"dit";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/470093"
"20";"Language Natural Processing (20)";"91258-A";"Natural Language Processing";"2025";"e.mancini, federico.ruggeri6, p.torroni";"disi";"IINF-05/A, ING-INF/05";"associate professor, research fellow, research scholarship holder";"Bologna";"6";"ING-INF/05";"English";"6700, 9063";"Artificial Intelligence";"LM";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/446602"
"20";"Language Natural Processing (20)";"91258-B";"Natural Language Processing";"2025";"fabio.tamburini";"ficlit";"GLOT-01/A";"full professor";"Bologna";"6";"INF/01";"English";"5898, 6640, 6698, 6824, 8009, 9224";"Computer Science, Digital Humanities and Digital Knowledge, Semiotics";"LM, LT";"disi, ficlit, filo";"borrow";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/518542"
"20";"Language Natural Processing (20)";"96725";"IT and Game Localization";"2025";"carlos.laordentovar3, marco.locatelli5";"dit";"";"adjunct professor";"Forli";"5";"ING-INF/05";"English";"6826, 9174";"Specialized Translation";"LM";"dit";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/485396"
"20";"Language Natural Processing (20)";"B0385";"Natural Language Processing";"2025";"a.barron";"dit";"INFO-01/A";"associate professor";"Forli";"6";"INF/01";"English";"6826, 9174";"Specialized Translation";"LM";"dit";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/532362"
"20";"Language Natural Processing (20)";"B2696";"Language, Technology, Research I: Computational Thinking";"2025";"a.barron";"dit";"INFO-01/A";"associate professor";"Forli";"6";"INF/01";"English";"5979, 6604";"Languages and Technologies for Intercultural Communication";"LT";"dit";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/521960"
"20";"Language Natural Processing (20)";"B6082";"Technology-Assisted Interpreting I";"2025";"claudia.lecci2";"dit";"";"adjunct professor";"Forli";"8";"INF/01";"English";"6057, 6825";"Intepreting";"LM";"dit";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/523530"
"20";"Language Natural Processing (20)";"B8536";"Computer-Aided Human Translation: CAT, MT and AI";"2025";"claudia.lecci2";"dit";"";"adjunct professor";"Forli";"5";"ING-INF/05";"English";"6057, 6825, 6826, 9174";"Intepreting, Specialized Translation";"LM";"dit";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/549092"
"20";"Language Natural Processing (20)";"B8603";"Machine Translation and Artificial Intelligence for Language Services";"2025";"luca.astolfi5";"dit";"";"adjunct professor";"Forli";"5";"ING-INF/05";"English";"6826, 9174";"Specialized Translation";"LM";"dit";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/543092"
"21";"Artificial Intelligence Fundamentals (21)";"72938";"Foundations Of Artificial Intelligence T";"2025";"davide.leone6, federico.chesani";"dei, disi";"IINF-05/A, ING-INF/05";"associate professor, phd student";"Bologna";"8";"ING-INF/05";"Italian";"5826, 6668, 6719, 9254";"Computer Engineering";"LM, LT";"disi";"weak_internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/517542"
"21";"Artificial Intelligence Fundamentals (21)";"78778";"Intelligent Systems M";"2025";"allegra.defilippo, michela.milano";"disi";"IINF-05/A";"full professor, rtda";"Bologna";"8";"ING-INF/05";"English";"5826, 6668, 6719, 9254";"Computer Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/468025"
"21";"Artificial Intelligence Fundamentals (21)";"81940";"Artificial Intelligence";"2025";"andrea.gurioli5, francesco.pivi2, maurizio.gabbrielli";"disi";"INF/01, INFO-01/A";"full professor, phd student";"Bologna";"6";"INF/01";"Italian";"5898, 6640, 6698, 8009";"Computer Science";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/518551"
"21";"Artificial Intelligence Fundamentals (21)";"90147";"Artificial intelligence";"2025";"francesco.bianchini";"filo";"PHIL-02/A";"associate professor";"Bologna";"6";"INF/01";"Italian";"6601, 8850, 9216";"Humanities, Philosophy";"LT";"ficlit, filo";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/443742"
"21";"Artificial Intelligence Fundamentals (21)";"91248";"Fundamentals of Artificial Intelligence and Knowledge Representation";"2025";"federico.chesani, j.giovanelli, matteo.francobaldi2, michela.milano, p.torroni";"disi";"IINF-05/A, ING-INF/05";"associate professor, full professor, research fellow, teaching tutor";"Bologna";"12";"ING-INF/05";"English";"6700, 9063, 9224";"Artificial Intelligence, Digital Humanities and Digital Knowledge";"LM";"disi, ficlit";"weak_internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/530654"
"21";"Artificial Intelligence Fundamentals (21)";"91267";"Multi-Agent Systems";"2025";"roberta.calegari";"disi";"IINF-05/A";"tenure-track researcher";"Bologna";"6";"ING-INF/05";"English";"6700, 9063";"Artificial Intelligence";"LM";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/446615"
"21";"Artificial Intelligence Fundamentals (21)";"91411";"Intelligent Robotic Systems";"2025";"andrea.roli";"disi";"IINF-05/A";"researcher";"Cesena";"6";"ING-INF/05";"English";"6673, 6699, 8614, 8615";"Computer Science and Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/447106"
"21";"Artificial Intelligence Fundamentals (21)";"91762";"Combinatorial Decision Making and Optimization";"2025";"angelo.quarta2, roberto.amadini, zeynep.kiziltan";"disi";"INFO-01/A";"associate professor, research fellow";"Bologna";"6";"ING-INF/05";"English";"6700, 9063";"Artificial Intelligence";"LM";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/530690"
"21";"Artificial Intelligence Fundamentals (21)";"92858";"Autonomous and Adaptive Systems M";"2025";"giorgio.franceschelli, mirco.musolesi";"disi";"IINF-05/A";"full professor, research fellow";"Bologna";"8";"ING-INF/05";"English";"5826, 6668, 6700, 6719, 9063, 9254";"Artificial Intelligence, Computer Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/468076"
"21";"Artificial Intelligence Fundamentals (21)";"93469";"Human Data Science";"2025";"marco.roccetti";"disi";"INFO-01/A";"full professor";"Bologna";"6";"INF/01";"Italian";"5898, 6640, 6698, 8009";"Computer Science";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/479054"
"21";"Artificial Intelligence Fundamentals (21)";"93669";"Intelligent Systems Engineering";"2025";"andrea.omicini, giovanni.ciatto";"disi";"IINF-05/A";"full professor, tenure-track researcher";"Cesena";"6";"ING-INF/05";"English";"6673, 6699, 8614, 8615";"Computer Science and Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/455810"
"21";"Artificial Intelligence Fundamentals (21)";"95965";"Artificial Intelligence and Machine Learning for Business";"2025";"giuseppe.magro";"dimevet";"";"adjunct professor";"Bologna";"6";"ING-INF/05";"English";"5814, 6815";"Food Animal Metabolism and Management in the Circular Economy";"LM";"dimevet";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/467512"
"21";"Artificial Intelligence Fundamentals (21)";"98931";"Fundamentals of Artificial Intelligence";"2025";"j.giovanelli, matteo.francobaldi2, michela.milano";"disi";"IINF-05/A, ING-INF/05";"full professor, research fellow, teaching tutor";"Bologna";"6";"ING-INF/05";"English";"6700, 6736, 9224";"Artificial Intelligence, Digital Humanities and Digital Knowledge";"LM";"disi, ficlit";"weak_internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/478963"
"21";"Artificial Intelligence Fundamentals (21)";"B0069";"Artificial Intelligence for Digital Innovation";"2025";"roberto.amadini";"disi";"INFO-01/A";"associate professor";"Bologna";"8";"INF/01";"Italian";"5889, 6777";"Digital Innovation Policies and Governance";"LM";"sps";"service";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/483944"
"21";"Artificial Intelligence Fundamentals (21)";"B5727";"Introduction to Languages for Artificial Intelligence";"2025";"federico.pennino2, federico.ruggeri6, gianmarco.pappacoda, maurizio.gabbrielli, michael.lodi";"disi";"INF/01, INFO-01/A, ING-INF/05";"adjunct professor, full professor, phd student, research fellow, research scholarship holder";"Bologna";"6";"ING-INF/05";"English";"6700, 9063";"Artificial Intelligence";"LM";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/530707"
"22";"Computer Vision Image (22)";"17634";"Computer Vision";"2025";"raffaele.cappelli";"disi";"IINF-05/A";"associate professor";"Cesena";"6";"ING-INF/05";"Italian";"6673, 6699, 8614, 8615";"Computer Science and Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/421624"
"22";"Computer Vision Image (22)";"69661";"Image Processing And Computer Vision M";"2025";"alex.costanzino, iacopo.curti2, luigi.distefano";"disi";"IINF-05/A, ING-INF/05";"full professor, phd student, research scholarship holder";"Bologna";"6";"ING-INF/05";"English";"0927, 0934, 0949, 5724, 5826, 5917, 6671, 6677, 6680, 6711, 6716, 6721, 8891, 9217";"Automation Engineering, Computer Engineering, Electronic Engineering, Electronic Engineering for Intelligent Vehicles, Mechanical Engineering";"LM, LT";"dei, din, disi";"weak_internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/458219"
"22";"Computer Vision Image (22)";"70210";"Lab-based Course on Computer Graphics";"2025";"enrico.gamberini2";"da";"";"adjunct professor";"Cesena";"2";"INF/01";"Italian";"6729, 9265";"Architecture";"LMCU";"da";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/535949"
"22";"Computer Vision Image (22)";"73302";"Computer Vision And Image Processing M";"2025";"alex.costanzino, iacopo.curti2, luigi.distefano";"disi";"IINF-05/A, ING-INF/05";"full professor, phd student, research scholarship holder";"Bologna";"8";"ING-INF/05";"English";"5724, 5826, 5917, 6668, 6711, 6716, 6719, 9254";"Automation Engineering, Computer Engineering, Electronic Engineering, Electronic Engineering for Intelligent Vehicles, Mechanical Engineering";"LM, LT";"dei, din, disi";"weak_internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/467993"
"22";"Computer Vision Image (22)";"91254";"Image Processing and Computer Vision";"2025";"alex.costanzino, francesco.ballerini4, giuseppe.lisanti, samuele.salti";"disi";"IINF-05/A, INFO-01/A, ING-INF/05";"associate professor, phd student, research scholarship holder";"Bologna";"6";"ING-INF/05";"English";"6700, 9063";"Artificial Intelligence";"LM";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/530660"
"22";"Computer Vision Image (22)";"93478";"COMPUTER VISION";"2025";"filippo.bartolucci3, giuseppe.lisanti";"disi";"INF/01, INFO-01/A";"associate professor, phd student";"Bologna";"6";"INF/01";"English";"5898, 6640, 6698, 8009";"Computer Science";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/518552"
"23";"Computer Science Statistics (23)";"07276-B";"Computer Science";"2025";"laura.cercenelli";"dibinem";"";"adjunct professor";"Bologna";"1";"INF/01";"Italian";"5915, 8470";"Dietistic, Orthopaedics Techniques";"LT";"dibinem, dimec";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/460003"
"23";"Computer Science Statistics (23)";"88016";"Statistics";"2025";"f.piccinini";"dimec";"PHYS-06/A";"associate professor";"Ravenna";"2";"INF/01";"Italian";"9080";"Speech and Language Therapy";"LT";"dibinem";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/446880"
"23";"Computer Science Statistics (23)";"96346-B";"Computer Science";"2025";"laura.cercenelli";"dibinem";"";"adjunct professor";"Bologna";"2";"INF/01";"Italian";"5915, 8470";"Dietistic, Orthopaedics Techniques";"LT";"dibinem, dimec";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/483266"
"24";"Systems Distributed Models (24)";"37085";"Principles, Models and Applications for Distributed Systems M";"2025";"davide.borsatti";"dei";"IINF-03/A";"rtda";"Bologna";"6";"ING-INF/05";"English";"9205";"Telecommunications Engineering";"LM";"dei";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/414413"
"24";"Systems Distributed Models (24)";"66870";"Concurrent Models and Systems";"2025";"roberto.gorrieri";"disi";"INFO-01/A";"full professor";"Bologna";"6";"INF/01";"Italian";"5898, 6640, 6698, 8009";"Computer Science";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/518515"
"24";"Systems Distributed Models (24)";"87474";"Distributed Systems";"2025";"andrea.omicini, giovanni.ciatto, matteo.magnini";"disi";"IINF-05/A, ING-INF/05";"full professor, teaching tutor, tenure-track researcher";"Cesena";"6";"ING-INF/05";"English";"5898, 6673, 6699, 8614, 8615";"Computer Science, Computer Science and Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/526532"
"24";"Systems Distributed Models (24)";"93468";"Distributed Software Systems";"2025";"andrea.omicini, giovanni.ciatto, matteo.magnini";"disi";"IINF-05/A, ING-INF/05";"full professor, teaching tutor, tenure-track researcher";"Bologna";"6";"INF/01";"English";"5898, 6640, 6698, 6699, 8009";"Computer Science, Computer Science and Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/479053"
"25";"Administration Systems System (25)";"04138";"Programming Languages";"2025";"federico.pennino2, maurizio.gabbrielli, roberto.gorrieri, saverio.giallorenzo";"disi";"INF/01, INFO-01/A";"full professor, research scholarship holder, tenure-track researcher";"Bologna";"12";"INF/01";"Italian";"5898, 6640, 6698, 8009";"Computer Science";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/320579"
"25";"Administration Systems System (25)";"08574-B";"Operating Systems";"2025";"luca.bassi20, luca.orlandello2, luca.sciullo, renzo.davoli";"ctl, difa, disi";"FIS/01, INFO-01/A";"adjunct professor, associate professor, phd student, teaching tutor";"Bologna";"12";"INF/01";"Italian";"5898, 6640, 6698, 8009";"Computer Science";"LM, LT";"disi";"weak_internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/320578"
"25";"Administration Systems System (25)";"09032";"Software Engineering";"2025";"andrea.ingargiola2, stefano.rizzi";"disi";"IINF-05/A";"full professor, teaching tutor";"Cesena";"6";"ING-INF/05";"Italian";"6673, 6699, 8614, 8615";"Computer Science and Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/378224"
"25";"Administration Systems System (25)";"09679";"Data Base Sistems";"2025";"matteo.golfarelli";"disi";"IINF-05/A";"full professor";"Cesena";"6";"ING-INF/05";"Italian";"6673, 6699, 8614, 8615";"Computer Science and Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/526477"
"25";"Administration Systems System (25)";"17628";"Concurrent and Distributed Programming";"2025";"a.ricci";"disi";"IINF-05/A";"associate professor";"Cesena";"6";"ING-INF/05";"Italian";"6673, 6699, 8614, 8615";"Computer Science and Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/526527"
"25";"Administration Systems System (25)";"28020";"Operating Systems T";"2025";"alessandro.zanni3, anna.ciampolini, daniela.loreti, gabriele.doti, pietro.bertozzi4";"disi";"IINF-05/A";"full professor, rtda, teaching tutor";"Bologna";"9";"ING-INF/05";"Italian";"5826, 6668, 6672, 6719, 9065, 9254";"Computer Engineering, Electronics and Telecommunications Engineering";"LM, LT";"dei, disi";"weak_internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/447114"
"25";"Administration Systems System (25)";"28652";"IT Systems T-1";"2025";"cesare.tomasi2, fabio.grandi";"din, disi";"IINF-05/A";"associate professor, teaching tutor";"Bologna";"9";"ING-INF/05";"Italian";"0925, 0936, 6679, 6718";"Engineering Management";"LM, LT";"din";"service";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/324370"
"25";"Administration Systems System (25)";"73025";"Distributed Systems M";"2025";"luca.foschini, sofia.montebugnoli3";"disi";"IINF-05/A";"full professor, phd student";"Bologna";"8";"ING-INF/05";"Italian";"5826, 6668, 6719, 9254";"Computer Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/467983"
"25";"Administration Systems System (25)";"73435";"Project Management";"2025";"marco.boschetti";"mat";"MATH-06/A";"full professor";"Cesena";"6";"ING-INF/05";"Italian";"6673, 6699, 8614, 8615";"Computer Science and Engineering";"LM, LT";"disi";"borrow";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/412683"
"25";"Administration Systems System (25)";"78810";"Real Time Systems for Automation M";"2025";"a.galassi, giulia.grundler2, p.torroni";"disi";"IINF-05/A";"associate professor, research scholarship holder, rtda";"Bologna";"12";"ING-INF/05";"English";"5822, 6675, 6711, 6714, 9066";"Automation Engineering, Electrical Energy Engineering";"LM, LT";"dei";"service";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/455152"
"25";"Administration Systems System (25)";"81917";"Interaction Multimedia Services";"2025";"federica.protti5, massimo.carnevali2";"da";"";"adjunct professor";"Bologna";"5";"ING-INF/05";"Italian";"6685, 9256";"Advanced Design";"LM";"da";"external";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/535349"
"25";"Administration Systems System (25)";"88155";"Industrial Informatics P";"2025";"alessandro.zanni3, alessio.mora, matteo.sartini, silvia.zandoli3";"dei, disi";"IINF-05/A, ING-INF/05";"adjunct professor, phd student, rtda, teaching tutor";"Bologna";"6";"ING-INF/05";"Italian";"6009";"Mechatronics";"LT";"dei";"service";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/499017"
"25";"Administration Systems System (25)";"88324";"System Administration T";"2025";"antonio.iacobelli, davide.chirichella, marco.prandini";"disi";"IINF-05/A, ING-INF/05";"associate professor, phd student, teaching tutor";"Bologna";"6";"ING-INF/05";"Italian";"5826, 6668, 6719, 9254";"Computer Engineering";"LM, LT";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/434899"
"25";"Administration Systems System (25)";"91261";"Artificial Intelligence in Industry";"2025";"alberto.luise, michele.lombardi2";"disi";"IINF-05/A, ING-INF/05";"associate professor, phd student";"Bologna";"6";"ING-INF/05";"English";"6700, 9063";"Artificial Intelligence";"LM";"disi";"internal";"https://www.unibo.it/en/study/course-units-transferable-skills-moocs/course-unit-catalogue/course-unit/2025/446609"
